batch,train_loss,train_acc,val_loss,val_acc,llc,stage,max_val
25500,0.00874995668706254,1.0,1.5756854883746492,0.6062602965403624,22.136327743530273,3,31
26000,0.008486533421650082,1.0,1.487900659219474,0.6161449752883031,21.92953109741211,3,31
26500,0.008458130657242956,1.0,1.4166645063401877,0.6523887973640856,22.126901626586914,3,31
27000,0.008362510019346035,1.0,1.3548298329107242,0.6721581548599671,22.034801483154297,3,31
27500,0.008515928451634042,1.0,1.301090225037663,0.6902800658978583,22.164249420166016,3,31
28000,0.008513752366885168,1.0,1.2523431409820853,0.6952224052718287,21.80803680419922,3,31
28500,0.0083718452614071,1.0,1.2158698857427441,0.7100494233937397,22.175561904907227,3,31
29000,0.008183342653686266,1.0,1.2205912146494453,0.7018121911037891,22.961023330688477,3,31
29500,0.00833208666728001,1.0,1.2147008851274106,0.6985172981878089,21.331954956054688,3,31
30000,0.00823403289122842,1.0,1.2134744864758074,0.700164744645799,22.346487045288086,3,31
30500,0.00830591580164965,1.0,1.2172451475098165,0.6919275123558485,21.929716110229492,3,31
31000,0.00827896072681685,1.0,1.2096344435789286,0.7051070840197694,20.998096466064453,3,31
31500,0.008105791563043098,1.0,1.2152901201894817,0.6985172981878089,21.11770248413086,3,31
32000,0.008468815504921694,1.0,1.2092740152468844,0.7051070840197694,22.609373092651367,3,31
32500,0.00835079607711234,1.0,1.1884789104405422,0.7182866556836903,22.977760314941406,3,31
33000,0.008257537876139674,1.0,1.212574650495907,0.7034596375617792,21.867780685424805,3,31
33500,0.008084392719466588,1.0,1.2083490910733508,0.7166392092257001,22.377960205078125,3,31
34000,0.008235792279895618,1.0,1.2061519366389837,0.7116968698517299,22.235254287719727,3,31
34500,0.008447293052561491,1.0,1.1975654502503983,0.7248764415156508,20.775157928466797,3,31
35000,0.00816390586780201,1.0,1.1730320662988083,0.7248764415156508,21.550792694091797,3,31
35500,0.008445143165308044,1.0,1.1985503694064044,0.7166392092257001,21.455385208129883,3,31
36000,0.008227637867338294,1.0,1.2011570403890537,0.7051070840197694,22.114383697509766,3,31
36500,0.008374251865662357,1.0,1.1897668972579973,0.7084019769357496,21.629793167114258,3,31
37000,0.008405298554914729,1.0,1.1744133047498702,0.7166392092257001,22.48231315612793,3,31
37500,0.008619293018592615,1.0,1.2235059312422403,0.6968698517298187,21.59540557861328,3,31
38000,0.008421912973878428,1.0,1.1993799838563504,0.7051070840197694,21.394001007080078,3,31
38500,0.008335241677024015,1.0,1.1974913728925134,0.7084019769357496,22.177152633666992,3,31
39000,0.008208754309118061,1.0,1.1967200919244703,0.7067545304777595,22.1749267578125,3,31
39500,0.008404834093514838,1.0,1.1855401462822373,0.7051070840197694,21.333799362182617,3,31
40000,0.008344173474389193,1.0,1.1810297543943218,0.7100494233937397,22.450199127197266,3,31
40500,0.008317364317787101,1.0,1.188325351294394,0.71499176276771,21.989002227783203,3,31
41000,0.00843017028892587,1.0,1.1958533154978515,0.7166392092257001,21.819377899169922,3,31
41500,0.008294676879992623,1.0,1.1883125920865156,0.71334431630972,21.550020217895508,3,31
42000,0.00831192183560676,1.0,1.1760767984970764,0.71499176276771,21.362075805664062,3,31
42500,0.008352818109633344,1.0,1.1956394229429856,0.7116968698517299,22.294130325317383,3,31
43000,0.008275914991417412,1.0,1.1792830198265218,0.71334431630972,21.432960510253906,3,31
43500,0.008251196125520022,1.0,1.1758837430320581,0.71499176276771,21.891563415527344,3,31
44000,0.008440215803618036,1.0,1.1877457993277662,0.7034596375617792,22.12276840209961,3,31
44500,0.008252034264748439,1.0,1.1764196819473132,0.7199341021416804,22.120189666748047,3,31
45000,0.008333426962044912,1.0,1.2078214000486285,0.7051070840197694,21.331092834472656,3,31
45500,0.008339612899131502,1.0,1.1595666297037106,0.7232289950576606,22.089111328125,3,31
46000,0.00825079919826753,1.0,1.1747236106191077,0.71334431630972,22.18605613708496,3,31
46500,0.008290269009532223,1.0,1.1780548739324506,0.7199341021416804,20.99197006225586,3,31
47000,0.008394461072929989,1.0,1.1745781956100145,0.71499176276771,22.051490783691406,3,31
47500,0.008403873393938562,1.0,1.1849782519261898,0.7215815485996705,21.741390228271484,3,31
48000,0.008400944879834654,1.0,1.17704063478364,0.7215815485996705,21.28023910522461,3,31
48500,0.00808292804358469,1.0,1.1891561690790815,0.7100494233937397,21.1175479888916,3,31
49000,0.008227169252116886,1.0,1.1754352366509564,0.7215815485996705,21.980304718017578,3,31
49500,0.008050288429804263,1.0,1.1641155048714615,0.7347611202635914,21.031829833984375,3,31
50000,0.008488493008936624,1.0,1.1728919072853803,0.7182866556836903,22.096210479736328,3,31
